115;177;235;135;land;false;plains;1
116;198;166;242;land;false;plains;1
117;48;254;211;land;false;plains;1
118;169;247;136;land;false;plains;1
119;140;157;234;land;false;plains;1
120;246;161;127;land;false;plains;1
121;202;100;242;land;false;plains;1
122;70;231;212;land;false;plains;1
123;112;229;238;land;true;plains;1
124;190;196;134;land;false;plains;1
125;244;118;206;land;false;plains;1
126;118;233;169;land;false;plains;1
127;189;239;105;land;false;plains;1
128;188;214;240;land;false;plains;1
129;100;213;215;land;false;plains;1
130;120;157;232;land;false;plains;1
131;240;126;238;land;false;plains;1
132;192;218;157;land;false;plains;1
133;228;172;123;land;false;plains;1
134;207;210;172;land;false;plains;1
135;236;198;156;land;false;plains;1
136;176;253;161;land;false;plains;1
137;187;228;134;land;false;plains;1
138;225;204;85;land;false;plains;1
139;240;169;100;land;false;plains;1
140;253;200;192;land;false;plains;1
141;150;206;199;land;false;plains;1
142;99;230;207;land;false;plains;1
143;196;205;142;land;false;plains;1
144;120;211;199;land;false;plains;1
145;237;74;213;land;false;plains;1
146;246;238;222;land;false;plains;1
147;190;205;153;land;false;plains;1
148;215;241;93;land;false;plains;1
149;121;250;221;land;false;plains;1
150;128;148;231;land;false;plains;1
151;251;212;220;land;false;plains;1
152;95;209;236;land;false;plains;1
153;62;216;223;land;false;plains;1
154;241;211;54;land;false;plains;1
155;116;197;198;land;false;plains;1
156;173;182;198;land;false;plains;1
157;184;125;217;land;false;plains;1
158;199;181;242;land;false;plains;1
159;184;186;192;land;false;plains;1
160;20;245;249;land;true;plains;1
161;231;229;49;land;false;plains;1
162;174;183;156;land;false;plains;1
163;236;158;140;land;false;plains;1
164;230;73;230;land;false;plains;1
165;245;177;217;land;false;plains;1
166;252;213;225;land;false;plains;1
167;228;205;106;land;false;plains;1
168;165;144;244;land;false;plains;1
169;160;196;225;land;false;plains;1
170;198;235;136;land;false;plains;1
171;185;242;193;land;false;plains;1
172;159;146;240;land;false;plains;1
173;230;138;143;land;false;plains;1
174;92;211;214;land;false;plains;1
175;157;240;108;land;false;plains;1
176;229;248;215;land;false;plains;1
177;198;203;210;land;false;plains;1
178;241;62;210;land;false;plains;1
179;127;246;214;land;false;plains;1
180;163;254;222;land;false;plains;1
181;98;223;182;land;false;plains;1
182;192;153;207;land;false;plains;1
183;224;128;187;land;false;plains;1
184;180;250;140;land;false;plains;1
185;173;250;186;land;false;plains;1
186;138;217;202;land;false;plains;1
187;251;115;218;land;false;plains;1
188;125;179;215;land;false;plains;1
189;231;118;243;land;false;plains;1
190;227;140;149;land;false;plains;1
191;240;232;48;land;false;plains;1
192;252;80;191;land;false;plains;1
193;169;228;121;land;false;plains;1
194;194;224;100;land;false;plains;1
195;251;139;238;land;false;plains;1
196;210;197;141;land;false;plains;1
197;214;188;106;land;false;plains;1
198;72;243;234;land;true;plains;1
199;231;221;126;land;false;plains;1
200;159;228;128;land;false;plains;1
201;178;186;161;land;false;plains;1
202;224;96;185;land;false;plains;1
203;200;153;193;land;false;plains;1
204;106;158;246;land;false;plains;1
205;249;188;252;land;false;plains;1
206;237;122;239;land;false;plains;1
207;125;243;144;land;false;plains;1
208;150;232;203;land;false;plains;1
209;243;160;251;land;false;plains;1
210;147;248;125;land;false;plains;1
211;216;197;131;land;false;plains;1
212;190;232;238;land;false;plains;1
213;204;177;177;land;false;plains;1
214;220;85;252;land;false;plains;1
215;211;143;230;land;false;plains;1
216;246;226;193;land;false;plains;1
217;194;142;215;land;false;plains;1
218;237;97;216;land;false;plains;1
219;212;230;142;land;false;plains;1
220;190;211;242;land;false;plains;1
221;117;226;225;land;false;plains;1
222;233;87;194;land;false;plains;1
223;153;213;171;land;false;plains;1
224;204;218;126;land;false;plains;1
225;254;198;132;land;false;plains;1
226;216;223;104;land;false;plains;1
227;197;149;167;land;true;plains;1
228;86;248;240;land;false;plains;1
229;224;172;186;land;true;plains;1
230;227;189;194;land;false;plains;1
231;157;246;220;land;false;plains;1
232;214;249;57;land;false;plains;1
233;226;228;112;land;false;plains;1
234;50;244;246;land;false;plains;1
235;221;189;203;land;false;plains;1
236;157;237;198;land;false;plains;1
237;254;129;193;land;false;plains;1
238;229;234;210;land;false;plains;1
239;153;246;226;land;true;plains;1
240;133;245;240;land;false;plains;1
241;184;249;197;land;false;plains;1
242;250;82;205;land;false;plains;1
243;234;253;195;land;false;plains;1
244;240;154;226;land;false;plains;1
245;239;155;138;land;false;plains;1
246;108;189;247;land;false;plains;1
247;183;127;253;land;false;plains;1
248;114;249;178;land;false;plains;1
249;214;247;237;land;false;plains;1
250;199;114;198;land;false;plains;1
251;245;157;230;land;false;plains;1
252;191;191;209;land;false;plains;1
253;254;185;251;land;false;plains;1
254;140;146;240;land;false;plains;1
255;243;201;233;land;false;plains;1
256;189;240;184;land;false;plains;1
257;138;226;146;land;false;plains;1
258;191;248;155;land;true;plains;1
259;148;239;175;land;false;plains;1
260;250;174;132;land;false;plains;1
261;240;215;218;land;false;plains;1
262;210;236;59;land;true;plains;1
263;147;249;133;land;false;plains;1
264;64;227;230;land;false;plains;1
265;110;242;199;land;false;plains;1
266;86;242;216;land;false;plains;1
267;82;236;238;land;true;plains;1
268;180;163;248;land;false;plains;1
269;242;40;229;land;true;plains;1
270;239;187;191;land;false;plains;1
271;203;159;207;land;false;plains;1
272;119;236;226;land;false;plains;1
273;31;244;244;land;false;plains;1
274;239;84;229;land;true;plains;1
275;251;240;104;land;false;plains;1
276;201;154;148;land;false;plains;1
277;111;216;224;land;false;plains;1
278;248;114;186;land;false;plains;1
279;244;169;88;land;false;plains;1
280;134;178;231;land;false;plains;1
281;140;198;205;land;true;plains;1
282;116;146;251;land;false;plains;1
283;197;83;235;land;false;plains;1
284;210;168;132;land;false;plains;1
285;215;190;139;land;false;plains;1
286;114;226;253;land;false;plains;1
287;248;231;55;land;false;plains;1
288;204;215;235;land;true;plains;1
289;112;222;168;land;true;plains;1
290;225;149;196;land;true;plains;1
291;39;242;222;land;false;plains;1
292;33;245;246;land;false;plains;1
293;161;234;145;land;false;plains;1
294;75;202;252;land;false;plains;1
295;251;207;51;land;false;plains;1
296;239;140;149;land;false;plains;1
297;251;149;159;land;false;plains;1
298;209;227;146;land;false;plains;1
299;94;189;218;land;false;plains;1
300;170;196;222;land;false;plains;1
301;223;230;169;land;false;plains;1
302;174;232;217;land;true;plains;1
303;236;248;63;land;false;plains;1
304;229;188;150;land;false;plains;1
305;243;211;112;land;true;plains;1
306;142;250;237;land;false;plains;1
307;207;95;241;land;true;plains;1
308;227;228;160;land;false;plains;1
309;110;252;208;land;false;plains;1
310;241;219;97;land;false;plains;1
311;163;198;171;land;false;plains;1
312;247;246;63;land;false;plains;1
313;234;175;150;land;false;plains;1
314;146;239;228;land;false;plains;1
315;242;230;183;land;false;plains;1
316;41;240;247;land;false;plains;1
317;153;251;115;land;false;plains;1
318;138;236;180;land;false;plains;1
319;82;226;253;land;true;plains;1
320;231;205;147;land;false;plains;1
321;145;198;243;land;false;plains;1
322;86;244;209;land;false;plains;1
323;175;78;249;land;false;plains;1
324;223;213;195;land;false;plains;1
325;234;112;219;land;false;plains;1
326;184;165;228;land;false;plains;1
327;208;107;246;land;false;plains;1
328;80;246;214;land;false;plains;1
329;222;202;242;land;false;plains;1
330;194;174;246;land;false;plains;1
331;174;205;246;land;false;plains;1
332;202;121;216;land;false;plains;1
333;251;190;179;land;false;plains;1
334;112;224;168;land;false;plains;1
335;207;155;221;land;true;plains;1
336;212;248;245;land;false;plains;1
337;114;171;254;land;false;plains;1
338;252;231;121;land;false;plains;1
339;214;209;208;land;false;plains;1
340;242;172;136;land;false;plains;1
341;147;162;216;land;false;plains;1
342;180;165;207;land;false;plains;1
343;147;247;148;land;false;plains;1
344;239;85;243;land;false;plains;1
345;82;228;248;land;false;plains;1
346;213;248;188;land;false;plains;1
347;236;148;149;land;false;plains;1
348;243;89;183;land;false;plains;1
349;243;188;81;land;false;plains;1
350;209;164;227;land;false;plains;1
351;254;135;133;land;false;plains;1
352;183;159;208;land;false;plains;1
353;211;135;225;land;false;plains;1
354;134;173;254;land;false;plains;1
355;242;111;246;land;false;plains;1
356;215;113;202;land;false;plains;1
357;228;227;164;land;false;plains;1
358;229;251;26;land;false;plains;1
359;158;234;179;land;false;plains;1
360;145;213;151;land;true;plains;1
361;158;200;146;land;false;plains;1
362;200;212;126;land;false;plains;1
363;175;168;205;land;false;plains;1
364;92;199;215;land;true;plains;1
365;176;191;228;land;false;plains;1
366;146;162;254;land;false;plains;1
367;190;180;137;land;false;plains;1
368;203;139;166;land;false;plains;1
369;57;250;245;land;false;plains;1
370;155;195;182;land;false;plains;1
371;234;206;197;land;false;plains;1
372;254;243;160;land;false;plains;1
373;250;226;108;land;false;plains;1
374;152;225;192;land;false;plains;1
375;172;244;211;land;false;plains;1
376;163;199;202;land;false;plains;1
377;208;239;72;land;false;plains;1
378;154;252;246;land;false;plains;1
379;199;175;148;land;false;plains;1
380;241;124;206;land;false;plains;1
381;120;243;164;land;false;plains;1
382;201;146;235;land;false;plains;1
383;171;147;248;land;false;plains;1
384;71;250;209;land;false;plains;1
385;189;249;180;land;false;plains;1
386;209;131;164;land;false;plains;1
387;196;195;225;land;false;plains;1
388;201;208;253;land;false;plains;1
389;247;222;184;land;false;plains;1
390;231;131;158;land;false;plains;1
391;229;179;158;land;false;plains;1
392;144;196;194;land;false;plains;1
393;166;248;239;land;false;plains;1
394;116;214;219;land;false;plains;1
395;209;249;208;land;false;plains;1
396;87;229;231;land;false;plains;1
397;99;247;181;land;false;plains;1
398;88;200;235;land;false;plains;1
399;149;165;253;land;false;plains;1
400;225;90;233;land;false;plains;1
401;187;232;164;land;false;plains;1
402;224;175;199;land;false;plains;1
403;219;213;132;land;false;plains;1
404;217;203;171;land;false;plains;1
405;235;108;168;land;false;plains;1
406;155;202;196;land;false;plains;1
407;207;231;65;land;false;plains;1
408;155;204;207;land;false;plains;1
409;165;254;120;land;false;plains;1
410;181;245;198;land;false;plains;1
411;150;211;163;land;false;plains;1
412;122;252;207;land;false;plains;1
413;208;167;248;land;false;plains;1
414;147;206;207;land;false;plains;1
415;217;70;219;land;false;plains;1
416;246;178;129;land;true;plains;1
417;161;143;252;land;false;plains;1
418;181;103;243;land;false;plains;1
419;181;248;239;land;false;plains;1
420;214;236;208;land;false;plains;1
421;27;239;250;land;true;plains;1
422;252;139;252;land;false;plains;1
423;170;202;235;land;false;plains;1
424;177;237;113;land;false;plains;1
425;239;186;205;land;false;plains;1
426;132;163;246;land;false;plains;1
427;194;110;237;land;false;plains;1
428;238;202;70;land;false;plains;1
429;254;56;244;land;false;plains;1
430;245;234;248;land;false;plains;1
431;183;151;214;land;false;plains;1
432;220;75;208;land;false;plains;1
433;169;232;214;land;false;plains;1
434;244;174;108;land;false;plains;1
435;196;131;195;land;false;plains;1
436;188;212;222;land;false;plains;1
437;238;165;130;land;false;plains;1
438;52;204;246;land;false;plains;1
439;108;238;212;land;false;plains;1
440;193;186;144;land;false;plains;1
441;228;53;229;land;false;plains;1
442;124;254;124;land;false;plains;1
443;181;224;235;land;false;plains;1
444;168;230;127;land;false;plains;1
445;230;206;134;land;true;plains;1
446;223;210;193;land;false;plains;1
447;228;215;108;land;false;plains;1
448;213;239;184;land;false;plains;1
449;247;181;231;land;false;plains;1
450;246;135;206;land;false;plains;1
451;188;167;219;land;false;plains;1
452;158;122;229;land;false;plains;1
453;254;133;168;land;false;plains;1
454;203;84;229;land;false;plains;1
455;241;114;146;land;false;plains;1
456;197;147;215;land;false;plains;1
457;253;146;133;land;false;plains;1
458;249;182;225;land;false;plains;1
459;164;209;151;land;false;plains;1
460;187;192;155;land;false;plains;1
461;173;254;185;land;false;plains;1
462;195;65;249;land;false;plains;1
463;170;170;241;land;false;plains;1
464;214;166;151;land;false;plains;1
465;241;151;213;land;false;plains;1
466;111;200;214;land;false;plains;1
467;136;140;252;land;false;plains;1
468;174;233;127;land;false;plains;1
469;194;65;253;land;false;plains;1
470;182;248;230;land;true;plains;1
471;235;113;169;land;false;plains;1
472;137;205;232;land;false;plains;1
473;175;164;227;land;false;plains;1
474;253;229;237;land;false;plains;1
475;231;211;205;land;false;plains;1
476;201;253;234;land;false;plains;1
477;107;254;235;land;false;plains;1
478;96;188;245;land;false;plains;1
479;168;122;212;land;false;plains;1
480;111;212;182;land;false;plains;1
481;58;244;205;land;false;plains;1
482;176;241;169;land;true;plains;1
483;198;163;158;land;false;plains;1
484;252;241;112;land;false;plains;1
485;161;196;214;land;false;plains;1
486;91;188;246;land;false;plains;1
487;130;163;219;land;false;plains;1
488;225;195;146;land;false;plains;1
489;182;214;202;land;false;plains;1
490;198;208;219;land;false;plains;1
491;204;126;198;land;false;plains;1
492;171;161;212;land;false;plains;1
493;154;202;252;land;false;plains;1
494;126;172;204;land;false;plains;1
495;245;119;205;land;false;plains;1
496;241;211;57;land;false;plains;1
497;197;244;194;land;false;plains;1
498;70;205;226;land;false;plains;1
499;106;222;206;land;false;plains;1
500;197;86;246;land;false;plains;1
501;115;205;234;land;false;plains;1
502;229;126;191;land;false;plains;1
503;76;194;238;land;false;plains;1
504;236;251;182;land;false;plains;1
505;163;214;126;land;false;plains;1
506;232;237;49;land;false;plains;1
507;158;181;175;land;false;plains;1
508;133;210;249;land;false;plains;1
509;131;234;154;land;false;plains;1
510;197;214;92;land;false;plains;1
511;121;198;198;land;false;plains;1
512;110;200;213;land;false;plains;1
513;78;250;182;land;false;plains;1
514;240;187;113;land;false;plains;1
515;239;229;192;land;false;plains;1
516;251;224;149;land;false;plains;1
517;39;243;228;land;false;plains;1
518;241;249;158;land;false;plains;1
519;201;238;159;land;false;plains;1
520;187;109;206;land;false;plains;1
521;254;187;213;land;false;plains;1
522;129;225;154;land;false;plains;1
523;162;117;253;land;false;plains;1
524;44;220;253;land;false;plains;1
525;158;244;104;land;false;plains;1
526;148;151;216;land;true;plains;1
527;198;85;251;land;false;plains;1
528;102;213;244;land;false;plains;1
529;166;165;204;land;false;plains;1
530;230;249;24;land;false;plains;1
531;250;236;207;land;false;plains;1
532;143;171;205;land;false;plains;1
533;234;33;248;land;false;plains;1
534;221;237;69;land;false;plains;1
535;243;234;125;land;false;plains;1
536;131;163;249;land;false;plains;1
537;213;232;116;land;false;plains;1
538;184;160;213;land;false;plains;1
539;184;240;236;land;false;plains;1
540;242;190;94;land;false;plains;1
541;254;237;127;land;false;plains;1
542;208;244;102;land;false;plains;1
543;198;95;246;land;false;plains;1
544;183;254;185;land;false;plains;1
545;41;241;229;land;false;plains;1
546;253;149;231;land;false;plains;1
547;179;253;244;land;true;plains;1
548;243;11;253;land;false;plains;1
549;128;228;149;land;false;plains;1
550;251;159;106;land;false;plains;1
551;139;224;146;land;true;plains;1
552;182;232;90;land;false;plains;1
553;135;200;204;land;false;plains;1
554;136;189;226;land;false;plains;1
555;245;194;141;land;false;plains;1
556;234;232;61;land;false;plains;1
557;252;118;154;land;false;plains;1
558;211;169;139;land;false;plains;1
559;221;247;242;land;false;plains;1
560;246;231;167;land;true;plains;1
561;218;235;77;land;false;plains;1
562;240;221;79;land;true;plains;1
563;116;192;210;land;false;plains;1
564;198;129;183;land;false;plains;1
565;117;247;170;land;false;plains;1
566;216;185;164;land;false;plains;1
567;223;219;99;land;false;plains;1
568;160;178;251;land;false;plains;1
569;128;159;214;land;false;plains;1
570;145;201;155;land;false;plains;1
571;154;132;230;land;false;plains;1
572;174;96;248;land;false;plains;1
573;245;187;129;land;false;plains;1
574;244;123;156;land;false;plains;1
575;164;243;236;land;false;plains;1
576;226;185;155;land;true;plains;1
577;178;208;215;land;false;plains;1
578;216;117;228;land;false;plains;1
579;220;68;252;land;false;plains;1
580;199;183;136;land;false;plains;1
581;205;174;202;land;false;plains;1
582;232;197;136;land;false;plains;1
583;251;92;226;land;false;plains;1
584;152;233;170;land;false;plains;1
585;161;212;254;land;false;plains;1
586;82;233;241;land;false;plains;1
587;35;247;254;land;true;plains;1
588;179;164;251;land;false;plains;1
589;211;225;173;land;false;plains;1
590;153;254;147;land;true;plains;1
591;229;230;78;land;false;plains;1
592;11;253;253;land;false;plains;1
593;226;208;205;land;false;plains;1
594;158;201;244;land;false;plains;1
595;229;222;82;land;false;plains;1
596;159;108;238;land;false;plains;1
597;230;106;184;land;false;plains;1
598;183;241;180;land;false;plains;1
599;167;186;213;land;false;plains;1
600;194;165;230;land;false;plains;1
601;244;160;171;land;false;plains;1
602;240;155;128;land;false;plains;1
603;246;205;114;land;false;plains;1
604;103;240;186;land;false;plains;1
605;192;193;172;land;false;plains;1
606;217;203;118;land;false;plains;1
607;228;158;218;land;false;plains;1
608;243;95;214;land;false;plains;1
609;253;173;137;land;false;plains;1
610;251;206;56;land;false;plains;1
611;240;160;101;land;true;plains;1
612;233;221;114;land;false;plains;1
613;226;234;143;land;false;plains;1
614;230;251;71;land;false;plains;1
615;234;243;235;land;false;plains;1
616;230;214;239;land;true;plains;1
617;116;199;241;land;false;plains;1
618;231;68;252;land;false;plains;1
619;224;186;171;land;false;plains;1
620;221;210;236;land;false;plains;1
621;207;242;112;land;false;plains;1
622;222;93;245;land;true;plains;1
623;222;205;80;land;false;plains;1
624;239;227;174;land;false;plains;1
625;166;234;246;land;false;plains;1
626;236;163;215;land;false;plains;1
627;168;223;176;land;false;plains;1
628;137;219;203;land;false;plains;1
629;229;127;196;land;false;plains;1
630;247;162;159;land;false;plains;1
631;201;81;233;land;false;plains;1
632;85;237;232;land;false;plains;1
633;224;216;248;land;false;plains;1
634;225;143;164;land;false;plains;1
635;168;168;207;land;false;plains;1
636;207;156;186;land;false;plains;1
637;243;175;224;land;false;plains;1
638;181;225;157;land;false;plains;1
639;194;166;252;land;false;plains;1
640;120;247;251;land;false;plains;1
641;223;55;235;land;false;plains;1
642;218;242;54;land;false;plains;1
643;207;204;158;land;false;plains;1
644;203;215;192;land;false;plains;1
645;185;245;80;land;false;plains;1
646;145;144;231;land;false;plains;1
647;184;103;219;land;false;plains;1
648;122;244;209;land;false;plains;1
649;149;217;238;land;false;plains;1
650;251;125;240;land;false;plains;1
651;187;206;223;land;false;plains;1
652;230;149;192;land;false;plains;1
653;250;226;85;land;false;plains;1
654;192;170;248;land;false;plains;1
655;165;240;193;land;false;plains;1
656;152;215;229;land;false;plains;1
657;221;211;201;land;false;plains;1
658;197;131;213;land;false;plains;1
659;221;101;218;land;false;plains;1
660;105;233;193;land;false;plains;1
661;219;103;180;land;false;plains;1
662;130;162;222;land;false;plains;1
663;205;236;212;land;false;plains;1
664;193;169;198;land;false;plains;1
665;247;127;148;land;false;plains;1
666;186;247;246;land;false;plains;1
667;93;175;236;land;false;plains;1
668;173;180;252;land;true;plains;1
669;248;195;201;land;false;plains;1
670;163;142;220;land;false;plains;1
671;176;188;190;land;false;plains;1
672;194;155;161;land;false;plains;1
673;142;195;191;land;false;plains;1
674;232;251;30;land;false;plains;1
675;197;94;226;land;false;plains;1
676;165;240;180;land;false;plains;1
677;209;138;223;land;false;plains;1
678;67;249;243;land;false;plains;1
679;229;243;178;land;false;plains;1
680;121;248;150;land;false;plains;1
681;136;238;210;land;false;plains;1
682;211;251;41;land;false;plains;1
683;215;237;52;land;false;plains;1
684;175;189;154;land;false;plains;1
685;232;176;186;land;false;plains;1
686;104;241;221;land;false;plains;1
687;254;240;43;land;false;plains;1
688;237;52;229;land;false;plains;1
689;197;137;171;land;false;plains;1
690;220;151;215;land;false;plains;1
691;218;219;205;land;false;plains;1
692;248;120;215;land;false;plains;1
693;186;212;128;land;false;plains;1
694;89;242;178;land;false;plains;1
695;158;154;241;land;false;plains;1
696;96;232;239;land;false;plains;1
697;133;181;219;land;false;plains;1
698;57;232;241;land;false;plains;1
699;194;108;223;land;false;plains;1
700;116;230;224;land;true;plains;1
701;41;233;245;land;false;plains;1
702;187;187;130;land;false;plains;1
703;122;219;200;land;false;plains;1
704;225;72;214;land;false;plains;1
705;176;225;209;land;false;plains;1
706;108;207;190;land;false;plains;1
707;143;189;181;land;false;plains;1
708;193;249;227;land;false;plains;1
709;206;192;129;land;false;plains;1
710;240;239;165;land;true;plains;1
711;178;215;164;land;false;plains;1
712;215;225;179;land;false;plains;1
713;165;176;249;land;false;plains;1
714;113;173;222;land;false;plains;1
715;231;154;226;land;false;plains;1
716;172;225;231;land;false;plains;1
717;104;180;253;land;false;plains;1
718;175;204;180;land;false;plains;1
719;191;253;222;land;false;plains;1
720;110;163;245;land;false;plains;1
721;86;180;249;land;false;plains;1
722;233;127;254;land;false;plains;1
723;232;101;204;land;false;plains;1
724;168;221;144;land;true;plains;1
725;236;230;217;land;false;plains;1
726;245;157;125;land;false;plains;1
727;196;252;161;land;false;plains;1
728;221;122;159;land;false;plains;1
729;245;78;242;land;false;plains;1
730;135;133;244;land;false;plains;1
731;187;248;238;land;false;plains;1
732;198;162;186;land;false;plains;1
733;215;111;226;land;false;plains;1
734;186;253;76;land;false;plains;1
735;245;217;169;land;true;plains;1
736;126;248;135;land;false;plains;1
737;230;142;154;land;true;plains;1
738;248;63;204;land;false;plains;1
739;122;236;247;land;false;plains;1
740;181;226;101;land;false;plains;1
741;173;228;146;land;false;plains;1
742;242;179;240;land;false;plains;1
743;193;145;179;land;false;plains;1
744;107;212;189;land;false;plains;1
745;225;210;79;land;false;plains;1
746;214;188;102;land;false;plains;1
747;246;195;206;land;true;plains;1
748;134;223;151;land;false;plains;1
749;209;144;211;land;true;plains;1
750;127;162;225;land;false;plains;1
751;243;203;238;land;false;plains;1
752;204;216;206;land;false;plains;1
753;234;203;164;land;false;plains;1
754;181;156;228;land;false;plains;1
755;236;57;222;land;false;plains;1
756;203;236;62;land;false;plains;1
757;170;178;177;land;false;plains;1
758;201;103;237;land;false;plains;1
759;161;147;200;land;false;plains;1
760;224;206;216;land;false;plains;1
761;181;254;210;land;false;plains;1
762;238;236;89;land;false;plains;1
763;164;220;155;land;false;plains;1
764;200;247;226;land;false;plains;1
765;241;215;222;land;false;plains;1
766;93;201;211;land;false;plains;1
767;217;100;223;land;false;plains;1
768;238;110;187;land;false;plains;1
769;171;215;131;land;false;plains;1
770;149;234;152;land;false;plains;1
771;250;222;118;land;false;plains;1
772;236;217;102;land;false;plains;1
773;169;134;205;land;false;plains;1
774;100;233;253;land;false;plains;1
775;200;249;101;land;false;plains;1
776;217;71;227;land;false;plains;1
777;208;169;212;land;false;plains;1
778;208;216;107;land;false;plains;1
779;250;172;189;land;false;plains;1
780;185;136;201;land;false;plains;1
781;218;83;208;land;false;plains;1
782;184;240;101;land;false;plains;1
783;198;107;252;land;false;plains;1
784;215;249;224;land;false;plains;1
785;134;184;215;land;false;plains;1
786;213;193;201;land;false;plains;1
787;174;196;221;land;false;plains;1
788;187;181;137;land;false;plains;1
789;131;224;172;land;false;plains;1
790;246;249;143;land;true;plains;1
791;249;239;177;land;false;plains;1
792;240;212;84;land;false;plains;1
793;160;229;132;land;false;plains;1
794;216;182;239;land;false;plains;1
795;207;206;248;land;false;plains;1
796;231;215;123;land;false;plains;1
797;83;188;247;land;false;plains;1
798;95;206;242;land;false;plains;1
799;204;152;208;land;false;plains;1
800;98;241;237;land;false;plains;1
801;195;101;222;land;false;plains;1
802;251;156;101;land;false;plains;1
803;168;134;221;land;false;plains;1
804;159;208;214;land;false;plains;1
805;170;243;213;land;false;plains;1
806;212;245;60;land;false;plains;1
807;234;187;155;land;false;plains;1
808;120;223;207;land;false;plains;1
809;248;241;252;land;false;plains;1
810;251;124;208;land;false;plains;1
811;82;244;180;land;false;plains;1
812;210;168;194;land;false;plains;1
813;79;215;211;land;false;plains;1
814;244;160;98;land;false;plains;1
815;250;240;17;land;false;plains;1
816;182;227;98;land;false;plains;1
817;239;172;227;land;false;plains;1
818;200;240;184;land;false;plains;1
819;232;253;23;land;false;plains;1
820;167;206;202;land;false;plains;1
821;207;244;79;land;false;plains;1
822;187;205;135;land;false;plains;1
